iter	Passed	Remaining
3321	3465	2793
3322	3465	2792
3323	3466	2790
3324	3467	2789
3325	3468	2788
3326	3469	2787
3327	3470	2786
3328	3471	2784
3329	3471	2783
3330	3472	2782
3331	3473	2781
3332	3474	2780
3333	3475	2779
3334	3476	2778
3335	3478	2777
3336	3479	2776
3337	3479	2775
3338	3480	2773
3339	3481	2772
3340	3482	2771
3341	3483	2770
3342	3484	2769
3343	3485	2768
3344	3486	2766
3345	3486	2765
3346	3487	2764
3347	3488	2763
3348	3489	2762
3349	3490	2761
3350	3492	2760
3351	3493	2759
3352	3494	2758
3353	3495	2757
3354	3496	2756
3355	3497	2755
3356	3498	2754
3357	3499	2753
3358	3499	2751
3359	3500	2750
3360	3501	2749
3361	3503	2748
3362	3504	2748
3363	3506	2747
3364	3507	2746
3365	3508	2745
3366	3509	2744
3367	3510	2743
3368	3511	2741
3369	3511	2740
3370	3512	2739
3371	3513	2738
3372	3514	2737
3373	3515	2736
3374	3516	2735
3375	3517	2734
3376	3518	2732
3377	3519	2731
3378	3520	2730
3379	3520	2729
3380	3521	2728
3381	3523	2727
3382	3524	2726
3383	3525	2725
3384	3526	2724
3385	3527	2723
3386	3528	2722
3387	3529	2721
3388	3530	2720
3389	3533	2720
3390	3534	2719
3391	3535	2718
3392	3536	2717
3393	3538	2716
3394	3539	2715
3395	3540	2714
3396	3541	2713
3397	3543	2713
3398	3544	2712
3399	3545	2711
3400	3546	2710
3401	3547	2709
3402	3548	2708
3403	3549	2706
3404	3550	2705
3405	3551	2704
3406	3552	2703
3407	3553	2702
3408	3553	2701
3409	3554	2700
3410	3555	2699
3411	3557	2698
3412	3558	2697
3413	3559	2695
3414	3562	2696
3415	3563	2695
3416	3563	2694
3417	3564	2692
3418	3565	2691
3419	3566	2690
3420	3567	2689
3421	3568	2688
3422	3570	2687
3423	3571	2686
3424	3572	2685
3425	3573	2684
3426	3573	2683
3427	3574	2682
3428	3575	2681
3429	3576	2679
3430	3577	2678
3431	3578	2677
3432	3579	2676
3433	3580	2675
3434	3582	2674
3435	3582	2673
3436	3583	2672
3437	3584	2671
3438	3586	2670
3439	3587	2669
3440	3588	2668
3441	3589	2667
3442	3589	2666
3443	3590	2665
3444	3591	2663
3445	3592	2662
3446	3593	2661
3447	3594	2660
3448	3595	2659
3449	3596	2658
3450	3597	2657
3451	3598	2656
3452	3599	2655
3453	3600	2654
3454	3601	2653
3455	3602	2651
3456	3603	2650
3457	3604	2649
3458	3605	2648
3459	3606	2647
3460	3607	2646
3461	3608	2645
3462	3608	2643
3463	3609	2642
3464	3610	2641
3465	3611	2640
3466	3612	2639
3467	3614	2638
3468	3615	2637
3469	3616	2636
3470	3617	2635
3471	3618	2634
3472	3622	2635
3473	3623	2634
3474	3624	2633
3475	3625	2632
3476	3625	2631
3477	3626	2629
3478	3627	2628
3479	3629	2627
3480	3629	2626
3481	3630	2625
3482	3631	2624
3483	3632	2623
3484	3634	2622
3485	3634	2621
3486	3635	2620
3487	3636	2619
3488	3637	2617
3489	3638	2616
3490	3639	2615
3491	3640	2614
3492	3641	2613
3493	3642	2612
3494	3643	2611
3495	3644	2610
3496	3645	2609
3497	3645	2607
3498	3646	2606
3499	3647	2605
3500	3648	2604
3501	3649	2603
3502	3651	2602
3503	3652	2601
3504	3653	2600
3505	3654	2599
3506	3655	2598
3507	3656	2597
3508	3657	2596
3509	3658	2595
3510	3659	2594
3511	3661	2593
3512	3662	2592
3513	3663	2591
3514	3664	2590
3515	3665	2589
3516	3666	2588
3517	3667	2587
3518	3668	2586
3519	3669	2585
3520	3670	2584
3521	3671	2582
3522	3672	2581
3523	3672	2580
3524	3673	2579
3525	3674	2578
3526	3675	2577
3527	3676	2576
3528	3679	2576
3529	3680	2574
3530	3680	2573
3531	3682	2572
3532	3682	2571
3533	3683	2570
3534	3684	2569
3535	3685	2568
3536	3686	2567
3537	3687	2566
3538	3688	2565
3539	3690	2564
3540	3691	2563
3541	3691	2562
3542	3693	2561
3543	3693	2559
3544	3694	2558
3545	3695	2557
3546	3697	2556
3547	3698	2556
3548	3700	2555
3549	3701	2554
3550	3701	2552
3551	3702	2551
3552	3703	2550
3553	3704	2549
3554	3705	2548
3555	3706	2547
3556	3706	2545
3557	3707	2544
3558	3708	2543
3559	3709	2542
3560	3710	2541
3561	3711	2540
3562	3713	2539
3563	3713	2538
3564	3714	2537
3565	3715	2536
3566	3716	2535
3567	3717	2533
3568	3718	2532
3569	3719	2531
3570	3720	2530
3571	3721	2529
3572	3721	2528
3573	3722	2526
3574	3723	2526
3575	3725	2525
3576	3726	2523
3577	3726	2522
3578	3727	2521
3579	3728	2520
3580	3729	2519
3581	3730	2518
3582	3731	2516
3583	3732	2515
3584	3733	2515
3585	3734	2513
3586	3739	2515
3587	3740	2514
3588	3742	2513
3589	3743	2512
3590	3743	2511
3591	3744	2510
3592	3745	2509
3593	3746	2508
3594	3747	2506
3595	3748	2506
3596	3749	2504
3597	3750	2503
3598	3751	2502
3599	3751	2501
3600	3753	2500
3601	3754	2499
3602	3754	2497
3603	3755	2496
3604	3756	2495
3605	3757	2494
3606	3758	2493
3607	3760	2492
3608	3761	2492
3609	3762	2490
3610	3763	2489
3611	3764	2488
3612	3765	2487
3613	3766	2486
3614	3767	2485
3615	3768	2484
3616	3769	2483
3617	3770	2482
3618	3770	2481
3619	3771	2479
3620	3772	2478
3621	3773	2477
3622	3774	2476
3623	3775	2475
3624	3776	2474
3625	3777	2473
3626	3778	2472
3627	3779	2470
3628	3780	2469
3629	3781	2468
3630	3781	2467
3631	3783	2466
3632	3783	2465
3633	3784	2464
3634	3785	2463
3635	3786	2461
3636	3787	2460
3637	3788	2459
3638	3789	2458
3639	3790	2457
3640	3791	2456
3641	3792	2455
3642	3793	2454
3643	3794	2453
3644	3795	2451
3645	3796	2450
3646	3796	2449
3647	3797	2448
3648	3798	2447
3649	3799	2446
3650	3800	2445
3651	3801	2444
3652	3802	2443
3653	3804	2442
3654	3805	2441
3655	3806	2440
3656	3806	2439
3657	3807	2437
3658	3808	2436
3659	3809	2435
3660	3810	2434
3661	3811	2433
3662	3812	2432
3663	3813	2431
3664	3814	2430
3665	3815	2429
3666	3817	2428
3667	3818	2427
3668	3818	2426
3669	3819	2425
3670	3820	2424
3671	3821	2422
3672	3822	2421
3673	3823	2420
3674	3824	2419
3675	3825	2418
3676	3826	2417
3677	3828	2416
3678	3829	2416
3679	3830	2414
3680	3831	2413
3681	3832	2412
3682	3833	2411
3683	3833	2410
3684	3835	2409
3685	3836	2408
3686	3837	2407
3687	3838	2406
3688	3839	2405
3689	3840	2404
3690	3841	2402
3691	3842	2401
3692	3842	2400
3693	3843	2399
3694	3844	2398
3695	3845	2397
3696	3846	2396
3697	3847	2394
3698	3848	2393
3699	3849	2392
3700	3850	2391
3701	3851	2390
3702	3855	2391
3703	3856	2390
3704	3857	2389
3705	3858	2388
3706	3859	2387
3707	3860	2386
3708	3861	2384
3709	3861	2383
3710	3863	2383
3711	3864	2382
3712	3865	2381
3713	3866	2380
3714	3867	2378
3715	3869	2378
3716	3869	2376
3717	3870	2375
3718	3872	2374
3719	3873	2374
3720	3874	2373
3721	3875	2371
3722	3876	2370
3723	3877	2369
3724	3878	2368
3725	3879	2367
3726	3880	2366
3727	3881	2365
3728	3882	2364
3729	3882	2363
3730	3883	2361
3731	3884	2360
3732	3885	2359
3733	3886	2358
3734	3887	2357
3735	3888	2356
3736	3889	2355
3737	3890	2354
3738	3890	2352
3739	3891	2351
3740	3893	2350
3741	3894	2350
3742	3896	2349
3743	3897	2348
3744	3898	2347
3745	3898	2346
3746	3899	2344
3747	3900	2343
3748	3901	2342
3749	3902	2341
3750	3903	2340
3751	3903	2339
3752	3905	2338
3753	3906	2337
3754	3907	2335
3755	3907	2334
3756	3908	2333
3757	3909	2332
3758	3910	2331
3759	3911	2330
3760	3912	2329
3761	3913	2328
3762	3914	2327
3763	3915	2325
3764	3916	2324
3765	3917	2323
3766	3918	2322
3767	3918	2321
3768	3919	2320
3769	3920	2319
3770	3921	2318
3771	3922	2317
3772	3923	2316
3773	3924	2314
3774	3925	2313
3775	3926	2312
3776	3927	2311
3777	3928	2310
3778	3929	2309
3779	3930	2308
3780	3934	2308
3781	3935	2307
3782	3935	2306
3783	3936	2305
3784	3937	2304
3785	3938	2303
3786	3939	2302
3787	3940	2300
3788	3941	2299
3789	3941	2298
3790	3942	2297
3791	3944	2296
3792	3945	2295
3793	3946	2294
3794	3947	2293
3795	3948	2292
3796	3950	2291
3797	3950	2290
3798	3951	2289
3799	3952	2288
3800	3954	2287
3801	3955	2286
3802	3956	2285
3803	3957	2284
3804	3958	2283
3805	3959	2282
3806	3960	2281
3807	3960	2279
3808	3961	2278
3809	3962	2277
3810	3964	2277
3811	3965	2275
3812	3966	2274
3813	3967	2273
3814	3967	2272
3815	3968	2271
3816	3969	2270
3817	3970	2269
3818	3971	2268
3819	3972	2267
3820	3973	2265
3821	3974	2265
3822	3975	2263
3823	3976	2262
3824	3977	2261
3825	3978	2260
3826	3979	2259
3827	3980	2258
3828	3981	2257
3829	3982	2256
3830	3983	2255
3831	3984	2254
3832	3986	2253
3833	3987	2252
3834	3988	2251
3835	3989	2250
3836	3990	2249
3837	3991	2248
3838	3992	2247
3839	3993	2246
3840	3994	2245
3841	3995	2244
3842	3996	2242
3843	3997	2241
3844	3999	2241
3845	4000	2240
3846	4001	2239
3847	4002	2238
3848	4003	2237
3849	4004	2236
3850	4004	2234
3851	4005	2233
3852	4006	2232
3853	4008	2231
3854	4009	2230
3855	4011	2230
3856	4012	2229
3857	4014	2228
3858	4015	2227
3859	4015	2226
3860	4016	2225
3861	4017	2224
3862	4018	2223
3863	4019	2221
3864	4020	2220
3865	4021	2219
3866	4021	2218
3867	4023	2217
3868	4024	2216
3869	4025	2215
3870	4025	2214
3871	4026	2213
3872	4027	2211
3873	4028	2210
3874	4029	2209
3875	4030	2208
3876	4031	2207
3877	4032	2206
3878	4033	2205
3879	4034	2204
3880	4035	2203
3881	4036	2202
3882	4037	2201
3883	4038	2200
3884	4039	2198
3885	4040	2197
3886	4041	2196
3887	4042	2195
3888	4043	2194
3889	4044	2193
3890	4045	2192
3891	4045	2191
3892	4046	2190
3893	4047	2189
3894	4048	2188
3895	4049	2186
3896	4050	2185
3897	4051	2184
3898	4052	2183
3899	4053	2182
3900	4054	2181
3901	4055	2180
3902	4056	2179
3903	4057	2178
3904	4058	2177
3905	4058	2175
3906	4059	2174
3907	4060	2173
3908	4061	2172
3909	4063	2171
3910	4063	2170
3911	4064	2169
3912	4065	2168
3913	4066	2167
3914	4067	2166
3915	4068	2165
3916	4069	2164
3917	4070	2162
3918	4071	2161
3919	4071	2160
3920	4072	2159
3921	4073	2158
3922	4074	2157
3923	4075	2156
3924	4076	2155
3925	4077	2154
3926	4078	2152
3927	4079	2151
3928	4079	2150
3929	4081	2149
3930	4081	2148
3931	4083	2147
3932	4084	2146
3933	4085	2145
3934	4086	2144
3935	4087	2143
3936	4089	2142
3937	4090	2141
3938	4091	2140
3939	4092	2139
3940	4093	2138
3941	4094	2137
3942	4095	2136
3943	4096	2135
3944	4097	2134
3945	4097	2133
3946	4098	2131
3947	4100	2131
3948	4101	2130
3949	4102	2128
3950	4103	2127
3951	4103	2126
3952	4104	2125
3953	4105	2124
3954	4106	2123
3955	4107	2122
3956	4108	2121
3957	4109	2120
3958	4110	2119
3959	4111	2118
3960	4112	2116
3961	4113	2116
3962	4114	2115
3963	4115	2113
3964	4116	2112
3965	4117	2111
3966	4118	2110
3967	4119	2109
3968	4119	2108
3969	4120	2107
3970	4121	2106
3971	4122	2104
3972	4123	2103
3973	4124	2102
3974	4129	2103
3975	4130	2102
3976	4131	2101
3977	4132	2100
3978	4133	2099
3979	4134	2098
3980	4135	2097
3981	4135	2096
3982	4136	2094
3983	4137	2093
3984	4138	2092
3985	4139	2091
3986	4140	2090
3987	4141	2089
3988	4142	2088
3989	4143	2087
3990	4144	2086
3991	4145	2085
3992	4146	2084
3993	4147	2083
3994	4148	2081
3995	4149	2080
3996	4149	2079
3997	4150	2078
3998	4151	2077
3999	4153	2076
4000	4154	2075
4001	4154	2074
4002	4155	2073
4003	4156	2072
4004	4158	2071
4005	4159	2070
4006	4160	2069
4007	4161	2068
4008	4162	2067
4009	4163	2066
4010	4168	2067
4011	4169	2066
4012	4170	2064
4013	4171	2063
4014	4172	2062
4015	4172	2061
4016	4174	2060
4017	4175	2059
4018	4176	2058
4019	4177	2057
4020	4178	2056
4021	4179	2055
4022	4180	2054
4023	4181	2053
4024	4182	2052
4025	4183	2051
4026	4184	2049
4027	4184	2048
4028	4185	2047
4029	4186	2046
4030	4187	2045
4031	4189	2044
4032	4190	2043
4033	4190	2042
4034	4191	2041
4035	4192	2040
4036	4194	2039
4037	4194	2038
4038	4195	2037
4039	4196	2035
4040	4197	2034
4041	4198	2033
4042	4199	2032
4043	4200	2031
4044	4201	2030
4045	4202	2029
4046	4203	2028
4047	4204	2027
4048	4205	2026
4049	4207	2025
4050	4208	2024
4051	4209	2023
4052	4209	2022
4053	4210	2021
4054	4211	2020
4055	4212	2018
4056	4213	2017
4057	4214	2016
4058	4215	2015
4059	4215	2014
4060	4217	2013
4061	4217	2012
4062	4219	2011
4063	4220	2010
4064	4221	2009
4065	4222	2008
4066	4223	2007
4067	4224	2006
4068	4225	2005
4069	4226	2004
4070	4227	2003
4071	4228	2002
4072	4229	2000
4073	4230	1999
4074	4231	1999
4075	4232	1997
4076	4233	1996
4077	4234	1995
4078	4235	1994
4079	4236	1993
4080	4237	1992
4081	4238	1991
4082	4238	1990
4083	4239	1989
4084	4240	1987
4085	4241	1986
4086	4242	1985
4087	4246	1986
4088	4247	1985
4089	4248	1984
4090	4249	1983
4091	4250	1981
4092	4251	1980
4093	4252	1979
4094	4253	1978
4095	4254	1977
4096	4255	1976
4097	4256	1975
4098	4256	1974
4099	4258	1973
4100	4259	1972
4101	4260	1971
4102	4261	1970
4103	4262	1969
4104	4263	1968
4105	4264	1967
4106	4265	1966
4107	4266	1965
4108	4267	1964
4109	4268	1963
4110	4269	1961
4111	4272	1961
4112	4273	1960
4113	4274	1959
4114	4274	1958
4115	4275	1957
4116	4277	1956
4117	4278	1955
4118	4279	1954
4119	4280	1953
4120	4281	1951
4121	4282	1951
4122	4283	1950
4123	4285	1949
4124	4286	1948
4125	4287	1947
4126	4287	1946
4127	4288	1944
4128	4289	1943
4129	4290	1942
4130	4291	1941
4131	4292	1940
4132	4293	1939
4133	4294	1938
4134	4295	1937
4135	4296	1936
4136	4298	1935
4137	4299	1934
4138	4300	1933
4139	4301	1932
4140	4302	1931
4141	4303	1930
4142	4304	1929
4143	4305	1928
4144	4306	1927
4145	4307	1926
4146	4308	1924
4147	4310	1924
4148	4311	1923
4149	4312	1922
4150	4313	1921
4151	4314	1920
4152	4315	1919
4153	4316	1918
4154	4317	1917
4155	4318	1915
4156	4319	1914
4157	4319	1913
4158	4321	1912
4159	4322	1912
4160	4324	1911
4161	4325	1910
4162	4327	1909
4163	4328	1908
4164	4329	1907
4165	4330	1906
4166	4330	1905
4167	4331	1903
4168	4332	1902
4169	4333	1901
4170	4334	1900
4171	4335	1899
4172	4336	1898
4173	4338	1898
4174	4339	1896
4175	4340	1896
4176	4341	1894
4177	4342	1893
4178	4343	1892
4179	4344	1891
4180	4345	1890
4181	4346	1889
4182	4347	1888
4183	4348	1887
4184	4350	1886
4185	4350	1885
4186	4351	1884
4187	4352	1883
4188	4353	1882
4189	4354	1881
4190	4355	1880
4191	4356	1878
4192	4357	1877
4193	4358	1876
4194	4359	1875
4195	4360	1874
4196	4361	1873
4197	4362	1872
4198	4363	1871
4199	4364	1870
4200	4365	1869
4201	4366	1868
4202	4367	1867
4203	4368	1866
4204	4369	1865
4205	4370	1864
4206	4371	1862
4207	4372	1861
4208	4373	1860
4209	4374	1859
4210	4375	1858
4211	4376	1857
4212	4377	1856
4213	4377	1855
4214	4379	1854
4215	4379	1853
4216	4381	1852
4217	4382	1851
4218	4383	1850
4219	4384	1849
4220	4385	1848
4221	4386	1847
4222	4387	1846
4223	4388	1845
4224	4389	1843
4225	4390	1842
4226	4391	1841
4227	4391	1840
4228	4392	1839
4229	4393	1838
4230	4394	1837
4231	4395	1836
4232	4396	1835
4233	4397	1834
4234	4398	1833
4235	4399	1832
4236	4400	1831
4237	4402	1830
4238	4403	1829
4239	4404	1828
4240	4405	1827
4241	4406	1826
4242	4407	1825
4243	4408	1824
4244	4409	1823
4245	4410	1821
4246	4411	1821
4247	4413	1820
4248	4414	1819
4249	4415	1818
4250	4416	1816
4251	4417	1815
4252	4418	1814
4253	4418	1813
4254	4419	1812
4255	4420	1811
4256	4421	1810
4257	4422	1809
4258	4423	1808
4259	4424	1807
4260	4425	1806
4261	4426	1805
4262	4427	1803
4263	4428	1802
4264	4429	1801
4265	4430	1800
4266	4431	1799
4267	4432	1798
4268	4432	1797
4269	4434	1796
4270	4435	1795
4271	4435	1794
4272	4436	1793
4273	4437	1792
4274	4438	1791
4275	4440	1790
4276	4441	1789
4277	4442	1788
4278	4443	1787
4279	4444	1786
4280	4445	1785
4281	4446	1784
4282	4447	1783
4283	4448	1781
4284	4449	1780
4285	4450	1779
4286	4452	1779
4287	4453	1778
4288	4454	1777
4289	4455	1776
4290	4456	1774
4291	4458	1774
4292	4459	1773
4293	4460	1772
4294	4461	1771
4295	4462	1769
4296	4463	1768
4297	4464	1767
4298	4466	1767
4299	4466	1765
4300	4467	1764
4301	4469	1764
4302	4470	1762
4303	4471	1761
4304	4472	1760
4305	4473	1759
4306	4474	1758
4307	4475	1757
4308	4486	1760
4309	4487	1759
4310	4488	1758
4311	4489	1757
4312	4490	1756
4313	4491	1755
4314	4493	1754
4315	4494	1753
4316	4495	1752
4317	4496	1751
4318	4497	1750
4319	4498	1749
4320	4500	1748
4321	4500	1747
4322	4501	1746
4323	4502	1745
4324	4504	1744
4325	4505	1743
4326	4506	1742
4327	4507	1741
4328	4508	1740
4329	4509	1739
4330	4510	1738
4331	4511	1737
4332	4512	1735
4333	4512	1734
4334	4514	1733
4335	4515	1732
4336	4516	1731
4337	4517	1730
4338	4518	1729
4339	4519	1728
4340	4520	1727
4341	4521	1726
4342	4522	1725
4343	4523	1724
4344	4524	1723
4345	4525	1722
4346	4525	1721
4347	4526	1719
4348	4527	1718
4349	4528	1717
4350	4529	1716
4351	4530	1715
4352	4531	1714
4353	4532	1713
4354	4533	1712
4355	4534	1711
4356	4535	1710
4357	4535	1709
4358	4537	1708
4359	4538	1707
4360	4539	1706
4361	4540	1704
4362	4541	1703
4363	4542	1702
4364	4543	1701
4365	4544	1700
4366	4545	1699
4367	4547	1698
4368	4548	1697
4369	4548	1696
4370	4550	1695
4371	4551	1694
4372	4552	1693
4373	4553	1692
4374	4554	1691
4375	4554	1690
4376	4556	1689
4377	4557	1688
4378	4558	1687
4379	4558	1686
4380	4559	1685
4381	4561	1684
4382	4563	1683
4383	4565	1683
4384	4567	1682
4385	4569	1681
4386	4570	1680
4387	4572	1679
4388	4574	1679
4389	4575	1678
4390	4577	1677
4391	4579	1676
4392	4580	1675
4393	4582	1674
4394	4583	1673
4395	4585	1673
4396	4586	1672
4397	4588	1671
4398	4590	1670
4399	4593	1670
4400	4594	1669
4401	4600	1670
4402	4601	1669
4403	4603	1668
4404	4604	1667
4405	4606	1666
4406	4608	1665
4407	4609	1664
4408	4611	1664
4409	4612	1663
4410	4614	1662
4411	4615	1661
4412	4617	1660
4413	4618	1659
4414	4620	1658
4415	4621	1657
4416	4622	1656
4417	4624	1655
4418	4625	1654
4419	4626	1653
4420	4627	1652
4421	4628	1651
4422	4629	1650
4423	4630	1649
4424	4631	1648
4425	4635	1648
4426	4636	1647
4427	4637	1646
4428	4638	1645
4429	4639	1644
4430	4640	1643
4431	4641	1641
4432	4642	1640
4433	4642	1639
4434	4643	1638
4435	4644	1637
4436	4646	1636
4437	4646	1635
4438	4647	1634
4439	4648	1633
4440	4649	1632
4441	4650	1631
4442	4651	1630
4443	4652	1628
4444	4653	1627
4445	4654	1626
4446	4655	1625
4447	4656	1624
4448	4656	1623
4449	4657	1622
4450	4658	1621
4451	4659	1620
4452	4660	1619
4453	4662	1618
4454	4663	1617
4455	4664	1616
4456	4666	1615
4457	4667	1614
4458	4667	1613
4459	4668	1612
4460	4669	1610
4461	4670	1609
4462	4671	1608
4463	4672	1607
4464	4675	1607
4465	4676	1606
4466	4677	1605
4467	4677	1603
4468	4678	1602
4469	4679	1601
4470	4680	1600
4471	4681	1599
4472	4682	1598
4473	4683	1597
4474	4684	1596
4475	4685	1595
4476	4686	1594
4477	4687	1593
4478	4688	1591
4479	4688	1590
4480	4689	1589
4481	4690	1588
4482	4691	1587
4483	4692	1586
4484	4693	1585
4485	4694	1584
4486	4695	1583
4487	4696	1582
4488	4697	1581
4489	4698	1580
4490	4699	1578
4491	4700	1578
4492	4701	1576
4493	4702	1575
4494	4703	1574
4495	4705	1574
4496	4706	1572
4497	4707	1571
4498	4708	1570
4499	4709	1569
4500	4709	1568
4501	4710	1567
4502	4711	1566
4503	4712	1565
4504	4714	1564
4505	4716	1563
4506	4716	1562
4507	4717	1561
4508	4718	1560
4509	4719	1559
4510	4720	1558
4511	4721	1557
4512	4722	1556
4513	4723	1555
4514	4724	1553
4515	4725	1552
4516	4727	1552
4517	4728	1551
4518	4729	1549
4519	4730	1548
4520	4731	1547
4521	4732	1546
4522	4733	1545
4523	4734	1544
4524	4735	1543
4525	4736	1542
4526	4737	1541
4527	4738	1540
4528	4739	1539
4529	4740	1538
4530	4742	1537
4531	4743	1536
4532	4744	1535
4533	4745	1534
4534	4745	1533
4535	4746	1532
4536	4747	1530
4537	4748	1529
4538	4752	1529
4539	4753	1528
4540	4754	1527
4541	4755	1526
4542	4756	1525
4543	4757	1524
4544	4758	1523
4545	4759	1522
4546	4759	1521
4547	4760	1519
4548	4762	1519
4549	4763	1517
4550	4764	1516
4551	4765	1515
4552	4766	1514
4553	4767	1513
4554	4767	1512
4555	4768	1511
4556	4770	1510
4557	4772	1509
4558	4773	1508
4559	4774	1507
4560	4774	1506
4561	4776	1505
4562	4777	1504
4563	4778	1503
4564	4778	1502
4565	4779	1501
4566	4780	1500
4567	4781	1498
4568	4782	1497
4569	4783	1496
4570	4784	1495
4571	4785	1494
4572	4786	1493
4573	4786	1492
4574	4787	1491
4575	4788	1490
4576	4790	1489
4577	4791	1488
4578	4792	1487
4579	4793	1486
4580	4794	1485
4581	4795	1484
4582	4796	1482
4583	4797	1481
4584	4798	1481
4585	4799	1479
4586	4800	1478
4587	4801	1477
4588	4802	1476
4589	4803	1475
4590	4805	1474
4591	4806	1473
4592	4807	1472
4593	4808	1471
4594	4809	1470
4595	4810	1469
4596	4811	1468
4597	4812	1467
4598	4813	1466
4599	4814	1465
4600	4815	1464
4601	4816	1463
4602	4817	1462
4603	4818	1461
4604	4819	1459
4605	4820	1458
4606	4820	1457
4607	4821	1456
4608	4822	1455
4609	4823	1454
4610	4824	1453
4611	4825	1452
4612	4826	1451
4613	4827	1450
4614	4831	1450
4615	4832	1448
4616	4833	1447
4617	4834	1446
4618	4836	1445
4619	4837	1444
4620	4838	1443
4621	4839	1442
4622	4840	1441
4623	4841	1440
4624	4842	1439
4625	4843	1438
4626	4844	1437
4627	4845	1436
4628	4846	1435
4629	4847	1434
4630	4848	1433
4631	4849	1432
4632	4849	1431
4633	4850	1429
4634	4851	1428
4635	4852	1427
4636	4853	1426
4637	4854	1425
4638	4856	1424
4639	4856	1423
4640	4857	1422
4641	4858	1421
4642	4859	1420
4643	4860	1419
4644	4861	1418
4645	4862	1417
4646	4863	1415
4647	4864	1414
4648	4864	1413
4649	4865	1412
4650	4866	1411
4651	4867	1410
4652	4869	1409
4653	4870	1408
4654	4871	1407
4655	4871	1406
4656	4872	1405
4657	4873	1404
4658	4874	1403
4659	4875	1402
4660	4876	1400
4661	4877	1399
4662	4878	1398
4663	4879	1397
4664	4879	1396
4665	4880	1395
4666	4881	1394
4667	4882	1393
4668	4883	1392
4669	4884	1391
4670	4885	1389
4671	4886	1388
4672	4887	1387
4673	4888	1386
4674	4889	1385
4675	4890	1384
4676	4890	1383
4677	4891	1382
4678	4893	1381
4679	4894	1380
4680	4895	1379
4681	4895	1378
4682	4897	1377
4683	4897	1376
4684	4898	1375
4685	4899	1373
4686	4900	1372
4687	4901	1371
4688	4902	1370
4689	4903	1369
4690	4904	1368
4691	4905	1367
4692	4906	1366
4693	4909	1365
4694	4910	1364
4695	4911	1363
4696	4912	1362
4697	4912	1361
4698	4913	1360
4699	4914	1359
4700	4916	1358
4701	4917	1357
4702	4918	1356
4703	4919	1355
4704	4921	1354
4705	4922	1353
4706	4923	1352
4707	4924	1351
4708	4924	1350
4709	4925	1349
4710	4926	1347
4711	4927	1347
4712	4928	1345
4713	4929	1344
4714	4930	1343
4715	4931	1342
4716	4932	1341
4717	4933	1340
4718	4934	1339
4719	4935	1338
4720	4936	1337
4721	4937	1336
4722	4938	1335
4723	4939	1334
4724	4940	1333
4725	4940	1331
4726	4941	1330
4727	4942	1329
4728	4943	1328
4729	4944	1327
4730	4946	1326
4731	4947	1325
4732	4948	1324
4733	4949	1323
4734	4950	1322
4735	4950	1321
4736	4952	1320
4737	4952	1319
4738	4953	1318
4739	4954	1317
4740	4955	1315
4741	4956	1314
4742	4958	1313
4743	4959	1312
4744	4960	1311
4745	4961	1310
4746	4961	1309
4747	4962	1308
4748	4963	1307
4749	4964	1306
4750	4965	1305
4751	4966	1304
4752	4967	1303
4753	4968	1302
4754	4969	1301
4755	4970	1300
4756	4971	1298
4757	4972	1297
4758	4973	1296
4759	4974	1295
4760	4975	1294
4761	4977	1293
4762	4978	1292
4763	4978	1291
4764	4979	1290
4765	4980	1289
4766	4981	1288
4767	4982	1287
4768	4983	1286
4769	4984	1285
4770	4986	1284
4771	4987	1283
4772	4988	1282
4773	4989	1281
4774	4989	1280
4775	4990	1279
4776	4991	1278
4777	4992	1276
4778	4993	1275
4779	4994	1274
4780	4995	1273
4781	4996	1272
4782	4997	1271
4783	4998	1270
4784	4999	1269
4785	5000	1268
4786	5001	1267
4787	5003	1266
4788	5004	1265
4789	5006	1264
4790	5008	1263
4791	5009	1262
4792	5010	1261
4793	5011	1260
4794	5012	1259
4795	5013	1258
4796	5014	1257
4797	5015	1256
4798	5016	1255
4799	5017	1254
4800	5018	1253
4801	5019	1252
4802	5020	1251
4803	5021	1250
4804	5022	1249
4805	5023	1248
4806	5024	1246
4807	5025	1245
4808	5026	1244
4809	5027	1243
4810	5028	1242
4811	5029	1241
4812	5030	1240
4813	5030	1239
4814	5031	1238
4815	5032	1237
4816	5033	1236
4817	5034	1235
4818	5035	1234
4819	5036	1233
4820	5037	1232
4821	5038	1230
4822	5039	1229
4823	5040	1228
4824	5041	1227
4825	5043	1226
4826	5044	1225
4827	5044	1224
4828	5045	1223
4829	5046	1222
4830	5047	1221
4831	5048	1220
4832	5049	1219
4833	5050	1218
4834	5051	1217
4835	5052	1216
4836	5053	1215
4837	5054	1214
4838	5055	1213
4839	5056	1211
4840	5057	1210
4841	5058	1209
4842	5059	1208
4843	5060	1207
4844	5061	1206
4845	5063	1205
4846	5064	1204
4847	5066	1203
4848	5067	1202
4849	5068	1201
4850	5069	1200
4851	5070	1199
4852	5071	1198
4853	5072	1197
4854	5073	1196
4855	5074	1195
4856	5075	1194
4857	5077	1193
4858	5077	1192
4859	5078	1191
4860	5079	1190
4861	5080	1189
4862	5081	1188
4863	5082	1187
4864	5083	1185
4865	5084	1185
4866	5085	1183
4867	5086	1182
4868	5088	1182
4869	5089	1180
4870	5090	1179
4871	5091	1178
4872	5092	1177
4873	5093	1176
4874	5094	1175
