iter	RMSE
2915	0.08032717159
2916	0.08031688213
2917	0.08030757563
2918	0.0802983749
2919	0.08029118168
2920	0.08027944501
2921	0.08027344073
2922	0.08026239978
2923	0.08025112961
2924	0.080236842
2925	0.0802318491
2926	0.08022539405
2927	0.08021174675
2928	0.08020585638
2929	0.08019728386
2930	0.08018765497
2931	0.08017672521
2932	0.08016133038
2933	0.08014910635
2934	0.08013955933
2935	0.08012994493
2936	0.08012012566
2937	0.08011183271
2938	0.08010098759
2939	0.08008703488
2940	0.08008011802
2941	0.08006620315
2942	0.08005021122
2943	0.08004598673
2944	0.08003222948
2945	0.08002094801
2946	0.08001097452
2947	0.08000144967
2948	0.07999113602
2949	0.07997648838
2950	0.07996219329
2951	0.07994701232
2952	0.0799348165
2953	0.07992265359
2954	0.07991208231
2955	0.07989966664
2956	0.07988998385
2957	0.07988526063
2958	0.07987703613
2959	0.07986772755
2960	0.07985453569
2961	0.07983925382
2962	0.07982656962
2963	0.07981740453
2964	0.07980166869
2965	0.07978886282
2966	0.07977995304
2967	0.07976971885
2968	0.07976223116
2969	0.07974813771
2970	0.07973772667
2971	0.07972327897
2972	0.07971347412
2973	0.07969966617
2974	0.07968972693
2975	0.07967967716
2976	0.0796659918
2977	0.07965794987
2978	0.07964037583
2979	0.07962796229
2980	0.07961475281
2981	0.07960091493
2982	0.07958757571
2983	0.07957660646
2984	0.07956729292
2985	0.07955176397
2986	0.07953899519
2987	0.0795233441
2988	0.07951739419
2989	0.07951350785
2990	0.07950397444
2991	0.07949060223
2992	0.07947967271
2993	0.07946916397
2994	0.0794619053
2995	0.07944701355
2996	0.07943749766
2997	0.07943013508
2998	0.07941856883
2999	0.07940605473
3000	0.07939224663
3001	0.07938541639
3002	0.07937258612
3003	0.07936065263
3004	0.07935252975
3005	0.07934196523
3006	0.0793284368
3007	0.07931354496
3008	0.07930265026
3009	0.07929590123
3010	0.07929050802
3011	0.07928250498
3012	0.0792689326
3013	0.07926020472
3014	0.07925390165
3015	0.0792440968
3016	0.07923961204
3017	0.07923299603
3018	0.07922559664
3019	0.07921586879
3020	0.07920547274
3021	0.07919472184
3022	0.07918739643
3023	0.07917748311
3024	0.07916914132
3025	0.0791613726
3026	0.07914788648
3027	0.07913680343
3028	0.07912592953
3029	0.07911572107
3030	0.07910449411
3031	0.07909541717
3032	0.07909069032
3033	0.07907734746
3034	0.0790634545
3035	0.07905244248
3036	0.07904030748
3037	0.07902710431
3038	0.0790168011
3039	0.07900549
3040	0.07899665675
3041	0.07899001269
3042	0.07898514925
3043	0.07897580649
3044	0.07897018659
3045	0.0789573706
3046	0.07894678296
3047	0.07894046918
3048	0.07892738394
3049	0.07891823734
3050	0.0789052886
3051	0.07889325703
3052	0.07887951258
3053	0.07887247439
3054	0.0788640101
3055	0.07885184976
3056	0.07884342294
3057	0.07882979587
3058	0.07882096329
3059	0.07880870272
3060	0.07879960165
3061	0.07879523768
3062	0.07878306109
3063	0.07877375048
3064	0.07877019837
3065	0.07876361506
3066	0.07875486053
3067	0.07873978127
3068	0.07872298847
3069	0.07871074305
3070	0.07869853092
3071	0.078689346
3072	0.07867639763
3073	0.07866319552
3074	0.07864949477
3075	0.07863782848
3076	0.07862763457
3077	0.07861944843
3078	0.07860882467
3079	0.0785977136
3080	0.07858463594
3081	0.07857736965
3082	0.07856462825
3083	0.07854878372
3084	0.07853718954
3085	0.07852257733
3086	0.0785110607
3087	0.07850273031
3088	0.0784926957
3089	0.07848816879
3090	0.07847641705
3091	0.07846925535
3092	0.07845694172
3093	0.07844781205
3094	0.07843861376
3095	0.0784344149
3096	0.07841642951
3097	0.078404526
3098	0.07839515009
3099	0.07838161991
3100	0.07837159324
3101	0.07836231599
3102	0.07835239828
3103	0.07834363986
3104	0.07833326505
3105	0.07831960542
3106	0.07830808412
3107	0.0782995401
3108	0.07829130839
3109	0.0782791139
3110	0.07826708999
3111	0.07826009199
3112	0.07825058988
3113	0.07824054419
3114	0.07822859593
3115	0.07821415858
3116	0.0782009013
3117	0.07819082304
3118	0.078184382
3119	0.07816965153
3120	0.07815704488
3121	0.07814239922
3122	0.07813421386
3123	0.07812672988
3124	0.07811901821
3125	0.07810803902
3126	0.0780999651
3127	0.07809041891
3128	0.07808044489
3129	0.07807261197
3130	0.07806226339
3131	0.07805279127
3132	0.07804001583
3133	0.07803361414
3134	0.07802624972
3135	0.07801450619
3136	0.07800650781
3137	0.07799380809
3138	0.07798873095
3139	0.07798210284
3140	0.07797075003
3141	0.07795827386
3142	0.07794717464
3143	0.07793859378
3144	0.07792852641
3145	0.07791843823
3146	0.07790872417
3147	0.07790156436
3148	0.07789211102
3149	0.07788425055
3150	0.07787372593
3151	0.0778658599
3152	0.07785457532
3153	0.07784474418
3154	0.0778316014
3155	0.07782206497
3156	0.07781278176
3157	0.07780344354
3158	0.07779217992
3159	0.07778379219
3160	0.07776612348
3161	0.07775920654
3162	0.07774801163
3163	0.07773898242
3164	0.07773003319
3165	0.07772354747
3166	0.07771478514
3167	0.07770765481
3168	0.07769689286
3169	0.07768718013
3170	0.07767813923
3171	0.07766696909
3172	0.07766022028
3173	0.07764821879
3174	0.07764057236
3175	0.0776338566
3176	0.0776263128
3177	0.07761523541
3178	0.07760921318
3179	0.07759660343
3180	0.07758190481
3181	0.07757593823
3182	0.077564072
3183	0.07755777837
3184	0.07754885095
3185	0.07753996391
3186	0.07752755774
3187	0.07751853315
3188	0.07751223266
3189	0.07750275518
3190	0.07749234329
3191	0.07747921785
3192	0.07746849354
3193	0.07746102552
3194	0.07745088949
3195	0.07744462222
3196	0.07743329133
3197	0.07742324855
3198	0.07741666003
3199	0.07740510259
3200	0.07739774043
3201	0.07739149954
3202	0.07738029495
3203	0.07737086974
3204	0.07736388173
3205	0.07735096245
3206	0.07733984451
3207	0.07732816317
3208	0.07732098107
3209	0.07731480216
3210	0.07730186526
3211	0.07728940975
3212	0.07727890987
3213	0.07726885338
3214	0.07726001949
3215	0.07725653514
3216	0.07724946416
3217	0.07723498342
3218	0.07721760283
3219	0.077208871
3220	0.07720223893
3221	0.07719229592
3222	0.07718026076
3223	0.07717333038
3224	0.07716275908
3225	0.07715108607
3226	0.07714052015
3227	0.07713234604
3228	0.0771251311
3229	0.07711593072
3230	0.0771057515
3231	0.07709651816
3232	0.07708286169
3233	0.07706886207
3234	0.07705980204
3235	0.07704546929
3236	0.07703728949
3237	0.07702769695
3238	0.07701601547
3239	0.07701097905
3240	0.07700379566
3241	0.0769960555
3242	0.07698344541
3243	0.07697474595
3244	0.07696248629
3245	0.07695435993
3246	0.07694690926
3247	0.0769365385
3248	0.07693063921
3249	0.07692511032
3250	0.0769079071
3251	0.07689541517
3252	0.07688126205
3253	0.07687095313
3254	0.07686384724
3255	0.07684982879
3256	0.07684547116
3257	0.07683433789
3258	0.07682693358
3259	0.07681058529
3260	0.07679958147
3261	0.07679054485
3262	0.07678251267
3263	0.07677625851
3264	0.07677018395
3265	0.07676153403
3266	0.07674940659
3267	0.07674002106
3268	0.07673044226
3269	0.07672147481
3270	0.07671080722
3271	0.07669989825
3272	0.07669052929
3273	0.07668434015
3274	0.0766787577
3275	0.07667301347
3276	0.07666436672
3277	0.07665767826
3278	0.07664928009
3279	0.0766417043
3280	0.07662911203
3281	0.07662195698
3282	0.07660965255
3283	0.07660497405
3284	0.07659177867
3285	0.07658260522
3286	0.07657638111
3287	0.07656787652
3288	0.07655749014
3289	0.07654854699
3290	0.07653156262
3291	0.07652029307
3292	0.07651100788
3293	0.07649967256
3294	0.07649065906
3295	0.07647957817
3296	0.07647093662
3297	0.07645877774
3298	0.07644569889
3299	0.07643427644
3300	0.07642349533
3301	0.07641677987
3302	0.07640937735
3303	0.07639870063
3304	0.07638926361
3305	0.0763824344
3306	0.07637675735
3307	0.07636833718
3308	0.0763577212
3309	0.07635054885
3310	0.07634263641
3311	0.07633174331
3312	0.07632380874
3313	0.07631676198
3314	0.0763075073
3315	0.07629543827
3316	0.07628793052
3317	0.07627620604
3318	0.07626743889
3319	0.07625690373
3320	0.07625007397
3321	0.07623955503
3322	0.07623041898
3323	0.07622303729
3324	0.07621708299
3325	0.07620530385
3326	0.07619658679
3327	0.0761848533
3328	0.07617720953
3329	0.0761693545
3330	0.07616265986
3331	0.076156443
3332	0.07615089001
3333	0.07613417203
3334	0.07612623118
3335	0.07611849231
3336	0.07611223513
3337	0.07609919873
3338	0.07608791845
3339	0.07607918959
3340	0.07607260928
3341	0.07605605094
3342	0.07604744943
3343	0.07603849032
3344	0.07602983059
3345	0.07601867399
3346	0.07601020992
3347	0.07600146195
3348	0.07599372879
3349	0.07597733625
3350	0.07596802598
3351	0.07595363066
3352	0.07594465651
3353	0.07593711264
3354	0.07592665159
3355	0.07591750054
3356	0.07590600417
3357	0.07589266587
3358	0.07588387051
3359	0.07587729026
3360	0.07587171581
3361	0.07586117045
3362	0.07584926372
3363	0.07583883079
3364	0.07582697141
3365	0.07581534364
3366	0.07580423138
3367	0.07579242281
3368	0.0757814934
3369	0.07577577674
3370	0.07576934427
3371	0.07575931815
3372	0.07575181831
3373	0.07574537239
3374	0.07573636905
3375	0.07572414882
3376	0.07571440272
3377	0.07570897113
3378	0.07569585407
3379	0.07569197117
3380	0.07568305781
3381	0.07567077092
3382	0.0756621933
3383	0.07565089465
3384	0.0756452804
3385	0.07562971892
3386	0.07562389404
3387	0.07561180435
3388	0.07560414229
3389	0.07559370709
3390	0.07558934499
3391	0.07557621553
3392	0.07556011083
3393	0.07554805676
3394	0.07553600441
3395	0.07552778864
3396	0.07551760028
3397	0.07551343731
3398	0.07550362161
3399	0.07548870835
3400	0.07547998661
3401	0.07547084969
3402	0.07546547341
3403	0.07545417168
3404	0.07544506609
3405	0.0754347858
3406	0.07542569871
3407	0.07541827705
3408	0.07541065965
3409	0.07540079081
3410	0.07539166476
3411	0.07538196805
3412	0.07537098685
3413	0.07536075154
3414	0.07535213106
3415	0.0753437781
3416	0.07533729787
3417	0.07533246238
3418	0.07532369434
3419	0.07531648596
3420	0.07530664489
3421	0.07529876582
3422	0.07528478483
3423	0.07527899848
3424	0.07526901263
3425	0.0752611171
3426	0.07525139438
3427	0.0752406565
3428	0.07522959412
3429	0.07521822403
3430	0.07520806021
3431	0.07519826114
3432	0.0751900235
3433	0.07517858991
3434	0.07516879651
3435	0.07515987967
3436	0.07515181731
3437	0.07514739064
3438	0.07513756738
3439	0.07512610841
3440	0.07511630646
3441	0.07510554572
3442	0.07509704787
3443	0.07508175835
3444	0.07506913681
3445	0.07505397175
3446	0.07504625195
3447	0.07503797805
3448	0.07502640912
3449	0.07501623384
3450	0.07500885649
3451	0.0750002534
3452	0.07499146681
3453	0.07498074667
3454	0.07497450005
3455	0.07496353487
3456	0.07495230427
3457	0.07494371297
3458	0.07493489239
3459	0.07492283411
3460	0.07491941615
3461	0.07491160411
3462	0.07490425229
3463	0.07489524475
3464	0.07488787932
3465	0.07487580432
3466	0.0748682932
3467	0.07486096057
3468	0.07485312889
3469	0.07484055046
3470	0.07482874226
3471	0.07481658807
3472	0.07480971594
3473	0.07480224359
3474	0.07479407026
3475	0.0747841193
3476	0.07477866613
3477	0.07477097696
3478	0.07476068231
3479	0.07475053365
3480	0.07474095806
3481	0.07473061651
3482	0.07472533999
3483	0.07471387123
3484	0.07470249962
3485	0.07468673539
3486	0.07468132892
3487	0.07467514848
3488	0.07466425056
3489	0.07465291855
3490	0.07464219255
3491	0.0746303601
3492	0.07462218305
3493	0.07461395808
3494	0.07460466518
3495	0.07459975816
3496	0.07458925149
3497	0.07458137526
3498	0.07457469011
3499	0.0745649975
3500	0.07455421793
3501	0.07454281625
3502	0.07453819782
3503	0.07452876043
3504	0.07452062133
3505	0.07451180347
3506	0.07450182911
3507	0.07449127984
3508	0.07448408717
3509	0.07447968342
3510	0.0744688337
3511	0.07445759125
3512	0.07445013552
3513	0.07444413918
3514	0.07443455204
3515	0.07441901022
3516	0.07441093221
3517	0.07439955832
3518	0.07439423305
3519	0.07438311824
3520	0.07437866737
3521	0.07437001578
3522	0.07436489872
3523	0.07435515547
3524	0.07434551202
3525	0.07433778281
3526	0.07432612414
3527	0.07432085263
3528	0.07431307372
3529	0.07430316037
3530	0.07429259439
3531	0.07428895646
3532	0.07427846637
3533	0.0742643305
3534	0.07425467015
3535	0.07424222126
3536	0.07423090643
3537	0.07421918106
3538	0.07420645851
3539	0.07419164582
3540	0.07418251673
3541	0.0741700165
3542	0.07416057275
3543	0.07415444898
3544	0.07414705623
3545	0.07413909913
3546	0.07413137942
3547	0.07412314074
3548	0.07411377043
3549	0.07410726317
3550	0.07409930526
3551	0.07409230149
3552	0.07408110581
3553	0.07407021519
3554	0.0740591741
3555	0.07404970342
3556	0.0740429238
3557	0.07403298849
3558	0.07402731868
3559	0.07401899772
3560	0.07401320829
3561	0.07400680221
3562	0.07399857197
3563	0.07399147897
3564	0.07398229222
3565	0.07397411354
3566	0.07396387475
3567	0.07395606301
3568	0.07394524325
3569	0.07393891466
3570	0.07393051146
3571	0.07391720575
3572	0.07390919505
3573	0.07389804372
3574	0.07388993439
3575	0.07387379642
3576	0.07386672852
3577	0.07385945181
3578	0.07385115823
3579	0.073838823
3580	0.07383330036
3581	0.07382689019
3582	0.07381930593
3583	0.07381039124
3584	0.07380055897
3585	0.07379283496
3586	0.07378920627
3587	0.07378173226
3588	0.07377673837
3589	0.07376553407
3590	0.07375526201
3591	0.07374774383
3592	0.07373500248
3593	0.07372520061
3594	0.07371495376
3595	0.07370923593
3596	0.0737058278
3597	0.0736974946
3598	0.07369010228
3599	0.07368359811
3600	0.07367523719
3601	0.07366751321
3602	0.07365949013
3603	0.07365431863
3604	0.07364792604
3605	0.07364047277
3606	0.07363303296
3607	0.07362234536
3608	0.07361084458
3609	0.07360359163
3610	0.07358969621
3611	0.07358161046
3612	0.07356899648
3613	0.07356554391
3614	0.07355459925
3615	0.07354399033
3616	0.07353265524
3617	0.07352191249
3618	0.07351685941
3619	0.07350744916
3620	0.07349690798
3621	0.07348795992
3622	0.07347986105
3623	0.07346973543
3624	0.07346282477
3625	0.07345544895
3626	0.07344764374
3627	0.07343690247
3628	0.07342786092
3629	0.07342241933
3630	0.07341369733
3631	0.07340426812
3632	0.07339645943
3633	0.0733865966
3634	0.07338121935
3635	0.0733687717
3636	0.0733585982
3637	0.07334815455
3638	0.07333959524
3639	0.07333218513
3640	0.07332156975
3641	0.07331384661
3642	0.07330478997
3643	0.07329625633
3644	0.07328618332
3645	0.07327807057
3646	0.07326915307
3647	0.07326102789
3648	0.07325621293
3649	0.07324816107
3650	0.0732387386
3651	0.07322675708
3652	0.0732170545
3653	0.07321142795
3654	0.0732005429
3655	0.07319288784
3656	0.07318415896
3657	0.07317655053
3658	0.07316986106
3659	0.07316284565
3660	0.07315607678
3661	0.07315112025
3662	0.07313972969
3663	0.07313224177
3664	0.07312432181
3665	0.07311753577
3666	0.07311011075
3667	0.07310600015
3668	0.07309869839
3669	0.07308685641
3670	0.0730774395
3671	0.07306748334
3672	0.07305633597
3673	0.07304397147
3674	0.07303882888
3675	0.07302992198
3676	0.0730221366
3677	0.07300989602
3678	0.07300171411
3679	0.07299642813
3680	0.07298856937
3681	0.07297813436
3682	0.07297039988
3683	0.07296017036
3684	0.07295259078
3685	0.07294736161
3686	0.07294184365
3687	0.07293567165
3688	0.07292847177
3689	0.07291724979
3690	0.07290789687
3691	0.07290075165
3692	0.07289110549
3693	0.07288094636
3694	0.07287247368
3695	0.07286217738
3696	0.07285510171
3697	0.07284752071
3698	0.07283906411
3699	0.0728311098
3700	0.07282779303
3701	0.07282281062
3702	0.07281673771
3703	0.0728092866
3704	0.07279832105
3705	0.07279087672
3706	0.07278159142
3707	0.07277438139
3708	0.07276649782
3709	0.0727610449
3710	0.07275333905
3711	0.07274674782
3712	0.07274228409
3713	0.07273172933
3714	0.07272546848
3715	0.07271704264
3716	0.072709938
3717	0.07270195319
3718	0.07269431704
3719	0.07268681025
3720	0.07267950682
3721	0.07267242766
3722	0.07265757298
3723	0.07265195979
3724	0.07263772258
3725	0.07262951492
3726	0.07262506595
3727	0.07261306026
3728	0.07260951021
3729	0.0726005291
3730	0.07259541609
3731	0.07258373532
3732	0.07257573907
3733	0.07256672335
3734	0.07256065686
3735	0.07255515211
3736	0.07254330746
3737	0.07253759149
3738	0.07252585077
3739	0.07252012291
3740	0.07251304107
3741	0.07250627503
3742	0.07249712316
3743	0.07249090917
3744	0.07247988719
3745	0.07246719063
3746	0.07245743844
3747	0.07244573619
3748	0.07243572863
3749	0.07242722098
3750	0.07241534924
3751	0.07240630975
3752	0.0723966577
3753	0.07239164168
3754	0.07238093588
3755	0.07237279392
3756	0.07236492955
3757	0.07235731503
3758	0.07235130979
3759	0.07233835374
3760	0.0723350741
3761	0.0723250532
3762	0.07231080361
3763	0.07230055337
3764	0.07228962815
3765	0.07228363978
3766	0.07227405135
3767	0.07226374071
3768	0.07225557672
3769	0.07224631862
3770	0.07224052571
3771	0.07223456141
3772	0.07222759496
3773	0.07221965618
3774	0.07220778856
3775	0.07219726585
3776	0.0721887608
3777	0.07218143152
3778	0.07217237468
3779	0.07216685072
3780	0.072157238
3781	0.072142839
3782	0.07213331398
3783	0.07212309551
3784	0.07211408363
3785	0.07210771611
3786	0.0720960815
3787	0.07208339155
3788	0.07207826653
3789	0.07206959633
3790	0.07205983798
3791	0.07205039991
3792	0.07204053695
3793	0.07203368251
3794	0.07202603918
3795	0.07202000967
3796	0.07201635426
3797	0.07200191388
3798	0.07199644852
3799	0.07198783039
3800	0.07197831945
3801	0.07196847748
3802	0.07196174759
3803	0.07195062515
3804	0.0719439879
3805	0.07193475175
3806	0.07192350821
3807	0.07191732559
3808	0.07190523034
3809	0.07189837684
3810	0.07188778506
3811	0.07188024766
3812	0.07186964628
3813	0.0718620073
3814	0.0718557958
3815	0.07184411787
3816	0.07183598121
3817	0.07182463672
3818	0.07181644113
3819	0.07180600137
3820	0.07179976257
3821	0.07179113671
3822	0.07178388212
3823	0.07177585424
3824	0.07177238105
3825	0.07176485413
3826	0.07175814252
3827	0.07174605016
3828	0.07173453723
3829	0.07172732279
3830	0.07171955663
3831	0.07171079115
3832	0.07170501768
3833	0.07169649775
3834	0.07168767388
3835	0.07167650555
3836	0.07166943372
3837	0.07166682857
3838	0.07166363696
3839	0.07165442787
3840	0.07164773987
3841	0.07163848929
3842	0.07163093147
3843	0.07162379929
3844	0.07162139111
3845	0.07161688431
3846	0.07160606948
3847	0.0715993193
3848	0.07159381869
3849	0.07158713911
3850	0.07157778168
3851	0.0715710778
3852	0.07156406091
3853	0.07156148986
3854	0.07155477004
3855	0.07154441813
3856	0.07153560941
3857	0.07152651925
3858	0.07151535972
3859	0.07150431921
3860	0.07149147624
3861	0.0714843945
3862	0.07147728444
3863	0.07146430368
3864	0.07146087421
3865	0.07145153524
3866	0.07144544647
3867	0.07143629162
3868	0.07143039608
3869	0.07142340547
3870	0.07141150672
3871	0.07140251388
3872	0.07139674144
3873	0.07138972815
3874	0.071380656
3875	0.07137324392
3876	0.0713656687
3877	0.07135591335
3878	0.07134871823
3879	0.07133784645
3880	0.0713341655
3881	0.07132397431
3882	0.0713197258
3883	0.07131440407
3884	0.07130495903
3885	0.07129464923
3886	0.07128733714
3887	0.07127928738
3888	0.07127267773
3889	0.07126178111
3890	0.07125260873
3891	0.07124573325
3892	0.07123673936
3893	0.07123011925
3894	0.0712249897
3895	0.07121629854
3896	0.07120799
3897	0.07120535494
3898	0.07119603278
3899	0.07118907415
3900	0.07117714012
3901	0.0711700138
3902	0.07116377578
3903	0.07115510891
3904	0.07114388167
3905	0.07113690173
3906	0.07112639444
3907	0.07111457589
3908	0.0711076484
3909	0.0710969708
3910	0.07109128734
3911	0.07108383526
3912	0.07107448223
3913	0.07106119815
3914	0.07105370376
3915	0.07104409672
3916	0.07104076477
3917	0.07103243438
3918	0.07102208438
3919	0.07101643172
3920	0.07100996398
3921	0.07100304321
3922	0.07099047094
3923	0.07098295922
3924	0.07097582533
3925	0.07096709248
3926	0.07095876939
3927	0.07094788849
3928	0.0709432685
3929	0.07093560098
3930	0.07092873344
3931	0.07092282052
3932	0.07091678923
3933	0.0709051913
3934	0.07089709855
3935	0.07089354784
3936	0.07088548207
3937	0.07087490709
3938	0.07086582125
3939	0.07085753095
3940	0.07085017973
3941	0.07084478476
3942	0.07083654394
3943	0.07082610977
3944	0.07081816224
3945	0.07080749132
3946	0.07079965422
3947	0.07079446755
3948	0.07078713591
3949	0.07077893625
3950	0.07077255102
3951	0.07076426894
3952	0.07075603462
3953	0.07074946745
3954	0.07074296412
3955	0.07073339699
3956	0.0707219999
3957	0.07071221015
3958	0.07070698139
3959	0.07069966941
3960	0.07069442128
3961	0.07068768013
3962	0.07067402381
3963	0.07066362298
3964	0.07065184929
3965	0.07064682795
3966	0.07063833755
3967	0.07062895186
3968	0.07061885122
3969	0.0706133137
3970	0.07060554634
3971	0.07060312685
3972	0.0705951823
3973	0.07058518359
3974	0.07057986923
3975	0.07057036067
3976	0.07055965374
3977	0.07055403841
3978	0.07054725962
3979	0.07053826803
3980	0.07052897243
3981	0.07051874575
3982	0.07050958441
3983	0.07050092228
3984	0.07049701615
3985	0.07049066526
3986	0.07048288094
3987	0.07047639451
3988	0.07046931253
3989	0.07046085423
3990	0.07045407804
3991	0.07045106229
3992	0.07044348615
3993	0.07043308718
3994	0.0704296286
3995	0.07042315048
3996	0.07041163871
3997	0.07040494067
3998	0.07039378849
3999	0.07039186341
4000	0.07038633974
4001	0.07038426591
4002	0.07037319735
4003	0.07036432478
4004	0.07035614568
4005	0.07034738999
4006	0.07034393679
4007	0.07033576454
4008	0.07032757561
4009	0.070323168
4010	0.07031106073
4011	0.07030002604
4012	0.07028919094
4013	0.07027940539
4014	0.07027276622
4015	0.07026617223
4016	0.07026114095
4017	0.07025474568
4018	0.07025232795
4019	0.07024357151
4020	0.070233139
4021	0.07022416218
4022	0.07022094131
4023	0.07021439724
4024	0.07020490275
4025	0.07019755619
4026	0.07018930284
4027	0.07018274734
4028	0.07017450642
4029	0.07016906051
4030	0.07016174177
4031	0.07014942546
4032	0.070140136
4033	0.07013421837
4034	0.07012822942
4035	0.07011709877
4036	0.07011542018
4037	0.07010678512
4038	0.07009847708
4039	0.07009073136
4040	0.07008356671
4041	0.07007633365
4042	0.070062163
4043	0.07005695265
4044	0.07004605722
4045	0.07003316445
4046	0.07002434475
4047	0.0700189038
4048	0.07001067675
4049	0.07000077556
4050	0.06999448353
4051	0.06998736768
4052	0.06998226743
4053	0.06997696457
4054	0.06996740857
4055	0.06995704365
4056	0.06994579356
4057	0.06993630933
4058	0.06992686869
4059	0.06991984151
4060	0.0699097442
4061	0.06990365018
4062	0.06989400886
4063	0.06988745315
4064	0.06987931049
4065	0.06987642153
4066	0.06987346528
4067	0.06986431534
4068	0.06985511971
4069	0.0698471268
4070	0.06983799455
4071	0.06982931697
4072	0.06982139682
4073	0.06981524797
4074	0.06980574919
4075	0.06979734789
4076	0.06978862447
4077	0.06977869788
4078	0.06977631081
4079	0.06977132783
4080	0.06976250602
4081	0.06975626128
4082	0.06974636455
4083	0.06973315339
4084	0.06972729542
4085	0.06971686765
4086	0.06970866599
4087	0.0697008205
4088	0.06969727546
4089	0.06969304279
4090	0.06968652795
4091	0.06968069681
4092	0.06967311937
4093	0.06966977733
4094	0.06966480757
4095	0.0696596836
4096	0.06965108265
4097	0.0696413526
4098	0.06963295667
4099	0.06962166133
4100	0.06961932151
4101	0.06960615565
4102	0.06959691411
4103	0.06958175616
4104	0.06957599543
4105	0.0695679075
4106	0.06956127645
4107	0.06955308084
4108	0.0695433
4109	0.0695325288
4110	0.06952205797
4111	0.06951395345
4112	0.06951132136
4113	0.06950407369
4114	0.06949642659
4115	0.06949481516
4116	0.069488172
4117	0.069481405
4118	0.069472341
4119	0.0694632544
4120	0.06945020803
4121	0.06944380438
4122	0.06943750388
4123	0.06942679064
4124	0.06942029257
4125	0.06941548157
4126	0.06941239038
4127	0.06940932061
4128	0.06939895507
4129	0.06939107781
4130	0.069383775
4131	0.06937530688
4132	0.06936871668
4133	0.06935579595
4134	0.06935349821
4135	0.06934314822
4136	0.06933246368
4137	0.06932441848
4138	0.06931428713
4139	0.06930815402
4140	0.06930291783
4141	0.06929502353
4142	0.06928631197
4143	0.06927979797
4144	0.06927371027
4145	0.06926330549
4146	0.0692568275
4147	0.06925118957
4148	0.06924317455
4149	0.06924068582
4150	0.06923202747
4151	0.06922369514
4152	0.06921525679
4153	0.06920785809
4154	0.06919721234
4155	0.06918835796
4156	0.06918141881
4157	0.06917285803
4158	0.06916527657
4159	0.06915627652
4160	0.0691473642
4161	0.06914041987
4162	0.06913288071
4163	0.06912446741
4164	0.069117587
4165	0.0691127099
4166	0.06910461487
4167	0.0690976165
4168	0.06909068289
4169	0.06908384482
4170	0.06907468069
4171	0.06906835223
4172	0.06906057759
4173	0.06905108484
4174	0.06904726994
4175	0.06903235481
4176	0.06903078343
4177	0.06902201487
4178	0.0690128345
4179	0.06900657055
4180	0.06899730353
4181	0.06899235963
4182	0.06897967186
4183	0.06897486594
4184	0.06896969831
4185	0.06896030907
4186	0.06895377421
4187	0.06894717323
4188	0.06894105133
4189	0.06893285364
4190	0.06892440094
4191	0.06891889947
4192	0.06891630323
4193	0.06890428225
4194	0.06889644195
4195	0.06889093099
4196	0.06888473818
4197	0.06888098309
4198	0.06887383877
4199	0.06887028774
4200	0.0688575633
4201	0.06885209019
4202	0.06884231649
4203	0.06883359414
4204	0.06882333554
4205	0.06881503069
4206	0.06880659838
4207	0.06879907977
4208	0.06879466527
4209	0.06878492221
4210	0.06877472875
4211	0.06876825973
4212	0.06875957933
4213	0.06875212897
4214	0.06874356229
4215	0.06873552097
4216	0.06872726336
4217	0.06871766672
4218	0.06870886848
4219	0.06870601523
4220	0.06869747284
4221	0.06868680037
4222	0.06867800928
4223	0.06866853522
4224	0.06866363668
4225	0.06865598142
4226	0.06864982587
4227	0.0686421088
4228	0.06863529947
4229	0.06862644477
4230	0.06862121673
4231	0.06861934757
4232	0.06860972873
4233	0.06860173949
4234	0.06859046207
4235	0.06858430962
4236	0.06858021393
4237	0.06857220293
4238	0.06856277111
4239	0.06855030019
4240	0.06854153697
4241	0.06853301382
4242	0.06852382409
4243	0.06851770484
4244	0.06851021188
4245	0.06850099099
4246	0.06849736951
4247	0.06849156253
4248	0.06848643162
4249	0.06846920205
4250	0.06845981234
4251	0.0684519128
4252	0.06844473939
4253	0.06844320209
4254	0.06843551026
4255	0.06842656561
4256	0.06841639945
4257	0.06841101447
4258	0.06840376639
4259	0.06839733492
4260	0.06838953589
4261	0.06838364272
4262	0.06837666906
4263	0.06836869598
4264	0.06835940042
4265	0.06834803017
4266	0.06833850432
4267	0.06833230099
4268	0.06832440796
4269	0.06831559889
4270	0.06830680697
4271	0.06829704413
4272	0.06828934936
4273	0.06828291092
4274	0.06827689614
4275	0.06826911078
4276	0.06825779285
4277	0.06825229427
4278	0.06824605404
4279	0.0682386521
4280	0.06823185807
4281	0.06822742136
4282	0.06822451864
4283	0.06821777255
4284	0.06821047763
4285	0.06820505533
4286	0.0681989082
4287	0.06819193172
4288	0.06818556078
4289	0.06817518148
4290	0.06816752465
4291	0.06816357875
4292	0.06815900091
4293	0.06815557079
4294	0.06814778448
4295	0.06813973724
4296	0.06813270706
4297	0.06812815855
4298	0.06812053287
4299	0.06810601851
4300	0.06809409783
4301	0.06809229504
4302	0.06809018367
4303	0.06808355217
4304	0.06807505379
4305	0.06806897692
4306	0.06806660654
4307	0.0680577184
4308	0.06804948104
4309	0.06804228444
4310	0.06803254527
4311	0.06802869134
4312	0.06801871273
4313	0.06801405567
4314	0.06800822677
4315	0.06800258522
